config_id,fan_weight,hotspot_weight,gradient_weight,dwell,switch_weight,maximum_duty_step,duty_move_weight,controller,maximum_hotspot_C,maximum_hotspot_excess_C,hotspot_excess_rmse_C,gradient_rmse_C,fan_energy_proxy_duty2_h,direction_switch_count,mean_temperature_tracking_rmse_C,maximum_energy_residual_W,reference_unattainable_at_saturation_fraction,energy_relative_difference_percent,within_5pct_equal_energy
372,2.0,4.0,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.44314804264295,4.443148042642953,1.3107027113661243,0.7169368779533454,0.0058958333333333345,20,1.0988239404164086,1.0231815394945443e-12,0.0,23.100230358068607,False
373,2.0,4.0,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,59.10335104571768,4.10335104571768,1.24614236862369,0.7101703603968136,0.005652777777777779,21,1.0242939219369975,1.1368683772161603e-12,0.0,18.025426986416782,False
374,2.0,4.0,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,58.50724521798492,3.5072452179849165,1.1316923911994166,0.7617481754652475,0.005687500000000001,14,0.914227038928744,8.135714324453147e-13,0.0,18.750398896652733,False
375,2.0,4.0,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,58.94721523040835,3.9472152304083465,1.1444759947704328,1.1640161751196634,0.005479166666666668,7,1.0056310878025962,8.810729923425242e-13,0.0,14.4005674352369,False
376,2.0,4.0,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.44314804264295,4.443148042642953,1.3107027113661243,0.7169368779533454,0.0058958333333333345,20,1.0988239404164086,1.0231815394945443e-12,0.0,23.100230358068607,False
377,2.0,4.0,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.10335104571768,4.10335104571768,1.24614236862369,0.7101703603968136,0.005652777777777779,21,1.0242939219369975,1.1368683772161603e-12,0.0,18.025426986416782,False
378,2.0,4.0,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,58.50724521798492,3.5072452179849165,1.1316923911994166,0.7617481754652475,0.005687500000000001,14,0.914227038928744,8.135714324453147e-13,0.0,18.750398896652733,False
379,2.0,4.0,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,58.94721523040835,3.9472152304083465,1.1444759947704328,1.1640161751196634,0.005479166666666668,7,1.0056310878025962,8.810729923425242e-13,0.0,14.4005674352369,False
380,2.0,4.0,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,58.34480786028634,3.3448078602863376,1.0637027986801544,0.7620643137801381,0.0055833333333333325,16,0.8547582363264383,9.237055564881302e-13,0.0,16.57548316594477,False
381,2.0,4.0,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,58.34076405466218,3.3407640546621806,1.062176511905337,0.7633415474177838,0.005597222222222223,16,0.8542067485479968,1.1297629498585593e-12,0.0,16.8654719300392,False
382,2.0,4.0,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,58.604615046793306,3.604615046793306,1.1923703267425485,0.7631833949617747,0.005513888888888889,14,0.9752956889653402,9.379164112033322e-13,0.0,15.125539345472848,False
383,2.0,4.0,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,58.94721523040835,3.9472152304083465,1.1444759947704328,1.1640161751196634,0.005479166666666668,7,1.0056310878025962,8.810729923425242e-13,0.0,14.4005674352369,False
384,5.0,0.5,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,58.59918786370459,3.599187863704593,1.2054583955633291,0.7576609825790411,0.005833333333333334,15,0.9879891145920304,1.1937117960769683e-12,0.0,21.795280919643822,False
385,5.0,0.5,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,59.09790441568432,4.097904415684319,1.191450546407831,1.379079283942591,0.0052291666666666676,6,1.077597426088421,1.1439738045737613e-12,0.0,9.180769681537871,False
386,5.0,0.5,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,57.78947438287879,2.7894743828787867,0.7878049466587472,1.906967675360452,0.005381944444444445,2,0.8436024133220603,1.1475265182525618e-12,0.0,12.370646086576166,False
387,5.0,0.5,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.3773718303040978,2.543562458758144,0.005458333333333335,0,0.9682797238470231,9.094947017729282e-13,0.0,13.965584289095311,False
388,5.0,0.5,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,58.59918786370459,3.599187863704593,1.2054583955633291,0.7576609825790411,0.005833333333333334,15,0.9879891145920304,1.1937117960769683e-12,0.0,21.795280919643822,False
389,5.0,0.5,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,59.09790441568432,4.097904415684319,1.191450546407831,1.379079283942591,0.0052291666666666676,6,1.077597426088421,1.1439738045737613e-12,0.0,9.180769681537871,False
390,5.0,0.5,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,57.78947438287879,2.7894743828787867,0.7878049466587472,1.906967675360452,0.005381944444444445,2,0.8436024133220603,1.1475265182525618e-12,0.0,12.370646086576166,False
391,5.0,0.5,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.3773718303040978,2.543562458758144,0.005458333333333335,0,0.9682797238470231,9.094947017729282e-13,0.0,13.965584289095311,False
392,5.0,0.5,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,58.378113046346975,3.378113046346975,1.1037528008903426,0.7666326864580454,0.005618055555555556,14,0.8942161980938891,8.810729923425242e-13,0.0,17.30045507618079,False
393,5.0,0.5,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,59.09790441568432,4.097904415684319,1.191450546407831,1.379079283942591,0.0052291666666666676,6,1.077597426088421,1.1439738045737613e-12,0.0,9.180769681537871,False
394,5.0,0.5,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,57.78947438287879,2.7894743828787867,0.7878049466587472,1.906967675360452,0.005381944444444445,2,0.8436024133220603,1.1475265182525618e-12,0.0,12.370646086576166,False
395,5.0,0.5,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.3773718303040978,2.543562458758144,0.005458333333333335,0,0.9682797238470231,9.094947017729282e-13,0.0,13.965584289095311,False
396,5.0,0.5,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,59.55864529553704,4.5586452955370405,1.596932767556978,0.6655086242403949,0.005347222222222223,21,1.3718475346813541,9.094947017729282e-13,0.0,11.64567417634017,False
397,5.0,0.5,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,59.25096180889826,4.250961808898261,1.555675939351838,0.7917432747096764,0.005125000000000001,12,1.315367108896818,1.1368683772161603e-12,0.0,7.005853950829954,False
398,5.0,0.5,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,59.2867370155301,4.2867370155301,1.4399359239223526,1.32597829601284,0.005173611111111112,6,1.1828070696497321,1.0373923942097463e-12,0.0,8.02081462516031,False
399,5.0,0.5,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,57.987348490546545,2.9873484905465446,0.9105906272241601,2.130240928001793,0.00520138888888889,1,0.6051426111872432,1.1652900866465643e-12,0.0,8.6007921533491,False
400,5.0,0.5,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,59.55864529553704,4.5586452955370405,1.596932767556978,0.6655086242403949,0.005347222222222223,21,1.3718475346813541,9.094947017729282e-13,0.0,11.64567417634017,False
401,5.0,0.5,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,59.25096180889826,4.250961808898261,1.555675939351838,0.7917432747096764,0.005125000000000001,12,1.315367108896818,1.1368683772161603e-12,0.0,7.005853950829954,False
402,5.0,0.5,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,59.2867370155301,4.2867370155301,1.4399359239223526,1.32597829601284,0.005173611111111112,6,1.1828070696497321,1.0373923942097463e-12,0.0,8.02081462516031,False
403,5.0,0.5,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,57.987348490546545,2.9873484905465446,0.9105906272241601,2.130240928001793,0.00520138888888889,1,0.6051426111872432,1.1652900866465643e-12,0.0,8.6007921533491,False
404,5.0,0.5,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,59.87477202732399,4.874772027323992,1.6105699096161021,0.6950253821211108,0.0051805555555555554,16,1.3891640232483027,9.592326932761353e-13,0.0,8.165809007207493,False
405,5.0,0.5,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,59.09290768893145,4.092907688931447,1.4253176404542267,0.7962938838686447,0.005284722222222223,12,1.191947857451953,1.0871303857129533e-12,0.0,10.34072473791543,False
406,5.0,0.5,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,59.2867370155301,4.2867370155301,1.4399359239223526,1.32597829601284,0.005173611111111112,6,1.1828070696497321,1.0373923942097463e-12,0.0,8.02081462516031,False
407,5.0,0.5,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,57.987348490546545,2.9873484905465446,0.9105906272241601,2.130240928001793,0.00520138888888889,1,0.6051426111872432,1.1652900866465643e-12,0.0,8.6007921533491,False
408,5.0,0.5,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,60.12284001768939,5.122840017689391,1.8217138839049356,0.6466609411826143,0.005201388888888889,22,1.588193632860802,1.0231815394945443e-12,0.0,8.60079215334908,False
409,5.0,0.5,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,60.30256395941167,5.302563959411671,2.0203817150161854,0.6699955607194029,0.0049722222222222225,17,1.787876403879188,1.3642420526593924e-12,0.0,3.815977545791638,True
410,5.0,0.5,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.78336515957031,4.783365159570309,1.697036332731295,0.8439652851597175,0.005284722222222223,10,1.421231724930173,1.1084466677857563e-12,0.0,10.34072473791543,False
411,5.0,0.5,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.642701348944,4.642701348944001,1.7623504727690253,1.6032417912465229,0.004909722222222223,4,1.2934446151584906,8.810729923425242e-13,0.0,2.511028107366897,True
412,5.0,0.5,1.0,30.0,1.0,0.05,0.8,Hotspot-MPC,60.12284001768939,5.122840017689391,1.8217138839049356,0.6466609411826143,0.005201388888888889,22,1.588193632860802,1.0231815394945443e-12,0.0,8.60079215334908,False
413,5.0,0.5,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,60.30256395941167,5.302563959411671,2.0203817150161854,0.6699955607194029,0.0049722222222222225,17,1.787876403879188,1.3642420526593924e-12,0.0,3.815977545791638,True
414,5.0,0.5,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,59.78336515957031,4.783365159570309,1.697036332731295,0.8439652851597175,0.005284722222222223,10,1.421231724930173,1.1084466677857563e-12,0.0,10.34072473791543,False
415,5.0,0.5,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.642701348944,4.642701348944001,1.7623504727690253,1.6032417912465229,0.004909722222222223,4,1.2934446151584906,8.810729923425242e-13,0.0,2.511028107366897,True
416,5.0,0.5,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,60.025973965019446,5.025973965019446,1.7155607369014116,0.6909792205415448,0.00513888888888889,16,1.4788112488798864,1.1652900866465643e-12,0.0,7.295842714924339,False
417,5.0,0.5,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,59.971155238119195,4.971155238119195,1.852570937565652,0.6865643390251597,0.005034722222222223,15,1.6199684019319547,1.1084466677857563e-12,0.0,5.120926984216423,False
418,5.0,0.5,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,59.78336515957031,4.783365159570309,1.697036332731295,0.8439652851597175,0.005284722222222223,10,1.421231724930173,1.1084466677857563e-12,0.0,10.34072473791543,False
419,5.0,0.5,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.642701348944,4.642701348944001,1.7623504727690253,1.6032417912465229,0.004909722222222223,4,1.2934446151584906,8.810729923425242e-13,0.0,2.511028107366897,True
420,5.0,0.5,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,61.30738083831133,6.307380838311332,2.426138647591508,0.5959652330825969,0.004736111111111112,22,2.2188167387054096,1.0302869668521453e-12,0.0,-1.1138314438129737,True
421,5.0,0.5,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,61.384981103741254,6.384981103741254,2.342071319730447,0.6137778008427281,0.004833333333333334,21,2.1193934830894974,1.0089706847793423e-12,0.0,0.91608990484775,True
422,5.0,0.5,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,60.07306492875236,5.073064928752359,2.188686612900061,0.6559982921003424,0.004729166666666667,16,1.9517137546783296,1.0231815394945443e-12,0.0,-1.258825825860177,True
423,5.0,0.5,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,60.939922405739004,5.939922405739004,2.5270777166095115,1.015244329995911,0.00445138888888889,8,2.159427681563611,1.1510792319313623e-12,0.0,-7.058601107747964,False
424,5.0,0.5,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,61.30738083831133,6.307380838311332,2.426138647591508,0.5959652330825969,0.004736111111111112,22,2.2188167387054096,1.0302869668521453e-12,0.0,-1.1138314438129737,True
425,5.0,0.5,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,61.384981103741254,6.384981103741254,2.342071319730447,0.6137778008427281,0.004833333333333334,21,2.1193934830894974,1.0089706847793423e-12,0.0,0.91608990484775,True
426,5.0,0.5,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,60.07306492875236,5.073064928752359,2.188686612900061,0.6559982921003424,0.004729166666666667,16,1.9517137546783296,1.0231815394945443e-12,0.0,-1.258825825860177,True
427,5.0,0.5,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,60.939922405739004,5.939922405739004,2.5270777166095115,1.015244329995911,0.00445138888888889,8,2.159427681563611,1.1510792319313623e-12,0.0,-7.058601107747964,False
428,5.0,0.5,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,60.256497520338726,5.256497520338726,2.069948244191105,0.6633770320417459,0.004868055555555557,16,1.8321632608349185,8.668621376273222e-13,0.0,1.6410618150837442,True
429,5.0,0.5,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,61.05554577048003,6.05554577048003,2.2765459955375023,0.6412407058430549,0.004631944444444445,16,2.0577520272277687,9.947598300641403e-13,0.0,-3.288747174520912,True
430,5.0,0.5,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,60.415149757441355,5.415149757441355,2.2161559454243767,0.6860749825463835,0.004812500000000001,14,1.9631812554418056,9.769962616701378e-13,0.0,0.4811067587061624,True
431,5.0,0.5,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,60.939922405739004,5.939922405739004,2.5270777166095115,1.015244329995911,0.00445138888888889,8,2.159427681563611,1.1510792319313623e-12,0.0,-7.058601107747964,False
432,5.0,1.0,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,58.24623384532193,3.2462338453219317,0.9591673518402256,0.7857491484204395,0.005763888888888889,15,0.767502827343174,1.2079226507921703e-12,0.0,20.345337099171857,False
433,5.0,1.0,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,58.050059669863145,3.0500596698631455,0.8913428646634582,1.4032926734946363,0.005402777777777779,6,0.8883285223077688,1.0231815394945443e-12,0.0,12.805629232717752,False
434,5.0,1.0,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,57.54687257366126,2.546872573661261,0.6910789488125659,1.9183413926149198,0.005520833333333334,2,0.9076943840840874,1.1937117960769683e-12,0.0,15.270533727520053,False
435,5.0,1.0,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2568455336252043,2.5643351503244225,0.005590277777777777,0,1.1332925583814386,9.35473920549157e-13,0.0,16.720477547991976,False
436,5.0,1.0,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,58.24623384532193,3.2462338453219317,0.9591673518402256,0.7857491484204395,0.005763888888888889,15,0.767502827343174,1.2079226507921703e-12,0.0,20.345337099171857,False
437,5.0,1.0,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,58.050059669863145,3.0500596698631455,0.8913428646634582,1.4032926734946363,0.005402777777777779,6,0.8883285223077688,1.0231815394945443e-12,0.0,12.805629232717752,False
438,5.0,1.0,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,57.54687257366126,2.546872573661261,0.6910789488125659,1.9183413926149198,0.005520833333333334,2,0.9076943840840874,1.1937117960769683e-12,0.0,15.270533727520053,False
439,5.0,1.0,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2568455336252043,2.5643351503244225,0.005590277777777777,0,1.1332925583814386,9.35473920549157e-13,0.0,16.720477547991976,False
440,5.0,1.0,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,58.323745788449514,3.3237457884495143,1.0126812045327114,0.7838687027379303,0.005590277777777777,14,0.8291423433312896,1.2079226507921703e-12,0.0,16.720477547991976,False
441,5.0,1.0,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,58.050059669863145,3.0500596698631455,0.8913428646634582,1.4032926734946363,0.005402777777777779,6,0.8883285223077688,1.0231815394945443e-12,0.0,12.805629232717752,False
442,5.0,1.0,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,57.54687257366126,2.546872573661261,0.6910789488125659,1.9183413926149198,0.005520833333333334,2,0.9076943840840874,1.1937117960769683e-12,0.0,15.270533727520053,False
443,5.0,1.0,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2568455336252043,2.5643351503244225,0.005590277777777777,0,1.1332925583814386,9.35473920549157e-13,0.0,16.720477547991976,False
444,5.0,1.0,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,59.11103895842378,4.1110389584237765,1.34792694760391,0.6743605343697496,0.005819444444444446,20,1.1426307408998693,9.663381206337363e-13,0.0,21.505292155549462,False
445,5.0,1.0,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,58.79754204901299,3.797542049012989,1.1621434525341703,0.8249196837205718,0.005486111111111111,12,0.9404199330277603,1.0800249583553523e-12,0.0,14.545561817284058,False
446,5.0,1.0,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,59.072397577698965,4.072397577698965,1.2830993865405123,1.3493979546437425,0.005298611111111112,6,1.1546727620117665,9.521272659185342e-13,0.0,10.630713502009815,False
447,5.0,1.0,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,57.52348721689281,2.5234872168928106,0.6200106495833188,2.1688686084653606,0.005423611111111112,1,0.8336940913197298,1.0444978215673473e-12,0.0,13.240612378859318,False
448,5.0,1.0,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,59.11103895842378,4.1110389584237765,1.34792694760391,0.6743605343697496,0.005819444444444446,20,1.1426307408998693,9.663381206337363e-13,0.0,21.505292155549462,False
449,5.0,1.0,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,58.79754204901299,3.797542049012989,1.1621434525341703,0.8249196837205718,0.005486111111111111,12,0.9404199330277603,1.0800249583553523e-12,0.0,14.545561817284058,False
450,5.0,1.0,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,59.072397577698965,4.072397577698965,1.2830993865405123,1.3493979546437425,0.005298611111111112,6,1.1546727620117665,9.521272659185342e-13,0.0,10.630713502009815,False
451,5.0,1.0,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,57.52348721689281,2.5234872168928106,0.6200106495833188,2.1688686084653606,0.005423611111111112,1,0.8336940913197298,1.0444978215673473e-12,0.0,13.240612378859318,False
452,5.0,1.0,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,58.334378720809774,3.3343787208097737,1.0615785677257683,0.7635527382217654,0.005597222222222222,16,0.8515734347850603,9.343636975245317e-13,0.0,16.865471930039178,False
453,5.0,1.0,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,58.856140557250214,3.856140557250214,1.164385226138398,0.8392981965546719,0.005583333333333333,12,0.9543227544718089,1.0800249583553523e-12,0.0,16.575483165944792,False
454,5.0,1.0,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,59.072397577698965,4.072397577698965,1.2830993865405123,1.3493979546437425,0.005298611111111112,6,1.1546727620117665,9.521272659185342e-13,0.0,10.630713502009815,False
455,5.0,1.0,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,57.52348721689281,2.5234872168928106,0.6200106495833188,2.1688686084653606,0.005423611111111112,1,0.8336940913197298,1.0444978215673473e-12,0.0,13.240612378859318,False
456,5.0,1.0,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.57013240246937,4.570132402469369,1.599413340279933,0.6669612486995993,0.005347222222222223,21,1.3747210306178137,8.597567102697212e-13,0.0,11.64567417634017,False
457,5.0,1.0,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,59.57337961436147,4.573379614361471,1.609845337864737,0.6897065203482071,0.005277777777777779,17,1.3809394566871906,1.1652900866465643e-12,0.0,10.19573035586825,False
458,5.0,1.0,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.865984379545495,4.865984379545495,1.618544269803485,0.8664180426026368,0.00521527777777778,10,1.3885954380181733,1.0338396805309458e-12,0.0,8.890780917443507,False
459,5.0,1.0,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.21871888120656,4.218718881206563,1.3710156410565755,1.6518020081498104,0.005159722222222223,4,1.1060624969415496,1.1688428003253648e-12,0.0,7.730825861065904,False
460,5.0,1.0,1.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.57013240246937,4.570132402469369,1.599413340279933,0.6669612486995993,0.005347222222222223,21,1.3747210306178137,8.597567102697212e-13,0.0,11.64567417634017,False
461,5.0,1.0,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.57337961436147,4.573379614361471,1.609845337864737,0.6897065203482071,0.005277777777777779,17,1.3809394566871906,1.1652900866465643e-12,0.0,10.19573035586825,False
462,5.0,1.0,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,59.865984379545495,4.865984379545495,1.618544269803485,0.8664180426026368,0.00521527777777778,10,1.3885954380181733,1.0338396805309458e-12,0.0,8.890780917443507,False
463,5.0,1.0,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.21871888120656,4.218718881206563,1.3710156410565755,1.6518020081498104,0.005159722222222223,4,1.1060624969415496,1.1688428003253648e-12,0.0,7.730825861065904,False
464,5.0,1.0,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,59.86716568919384,4.86716568919384,1.605802047702383,0.6941431119198322,0.005194444444444445,16,1.3831799545530017,1.0231815394945443e-12,0.0,8.4557977713019,False
465,5.0,1.0,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,59.781811171017715,4.781811171017715,1.5675485534678522,0.7129188415546494,0.005194444444444445,15,1.347824437629905,1.1368683772161603e-12,0.0,8.4557977713019,False
466,5.0,1.0,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,59.865984379545495,4.865984379545495,1.618544269803485,0.8664180426026368,0.00521527777777778,10,1.3885954380181733,1.0338396805309458e-12,0.0,8.890780917443507,False
467,5.0,1.0,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.21871888120656,4.218718881206563,1.3710156410565755,1.6518020081498104,0.005159722222222223,4,1.1060624969415496,1.1688428003253648e-12,0.0,7.730825861065904,False
