time_s,experiment_T1_C,experiment_T2_C,experiment_T3_C,paper_simulation_T1_C,paper_simulation_T2_C,paper_simulation_T3_C,reference_C
32.0,54.20292016154085,53.820689655172416,55.096458527493006,54.03850068314799,53.5228897644858,54.89453646567102,54.990030538737614
33.0,54.21439888164026,53.85666356011183,54.69835352593973,54.06908195885603,53.57509805250015,54.950784665045674,54.9907997437094
34.0,54.2533706119913,53.902081391736566,54.69835352593973,54.10068841179461,53.627830773086046,55.0067283441396,54.99150939732853
35.0,54.32028580304443,53.94151910531221,54.69835352593973,54.1358690865921,53.67962606742669,55.062951734113135,54.99221905094767
36.0,54.3284715750233,53.94151910531221,55.40633737185462,54.17046129087669,53.7321100939892,55.1194030721417,54.99292870456681
37.0,54.34165890027959,53.94151910531221,55.48544579061821,54.203718282879024,53.78519009592809,55.175926645659246,54.99363835818595
38.0,54.34550326188257,53.566946256601426,55.48544579061821,54.236091601553206,53.838351234582674,55.232682062598386,54.99434801180509
39.0,54.35009319664492,53.566946256601426,55.48544579061821,54.26734334995236,53.892136875890856,55.288705643828145,54.99505766542421
40.0,54.3659521590556,53.566946256601426,55.29998964481723,54.29475203337155,53.94745360359068,55.343997562126845,54.99576731904335
41.0,54.38866107486797,53.65147173035104,55.14961168064616,54.319583279966444,54.0046800598774,55.39916656433278,54.99647697266249
42.0,54.400465983224606,53.75650046598322,55.14961168064616,54.34286449109622,54.06247549099568,55.4547529676312,54.99718662628163
43.0,54.48782230506369,53.861529201615404,55.14961168064616,54.36587269043446,54.12018326694211,55.51111298444536,54.99789627990076
44.0,54.635849642746194,53.91991301646474,55.23460702081392,54.38795307314541,54.177327593822916,55.5666119964516,54.9986059335199
45.0,54.635849642746194,54.3925908667288,55.35950605778192,54.40841374202195,54.235485633305046,55.62155364433176,54.99931558713904
46.0,54.635849642746194,54.52367194780988,55.973501087294196,54.427451599990036,54.288437879786485,55.676263363971856,55.00002524075818
47.0,54.55348555452004,54.52367194780988,55.99141037589313,54.4454274710843,54.33987208935426,55.73015463411299,55.0007348943773
48.0,54.39679403541473,54.52367194780988,56.08499534016776,54.46189092213217,54.3928667953312,55.782945494615475,55.0015040993491
49.0,54.24010251630941,54.49801180490835,56.13041317179248,54.47724741681242,54.446057826212,55.83493958773189,55.00222680783043
50.0,54.09464637050844,54.29804287045666,56.13041317179248,54.491403431772014,54.4994738553501,55.886392495059134,55.00291624214055
51.0,54.09464637050844,54.29804287045666,56.13041317179248,54.50417794084509,54.55352561616415,55.93766158506476,55.00352226699226
52.0,54.09464637050844,54.29804287045666,56.07735321528425,54.51508591277872,54.607507750442394,55.98729462111565,55.00401128914077
53.0,54.17034275654965,54.65596458527493,55.89026095060578,54.524184238773216,54.66004629800032,56.03504515373635,55.00436625738367
54.0,54.22188567878223,55.074930102516305,55.89026095060578,54.53125881817338,54.71110101247607,56.08128911250187,55.004586662560975
55.0,54.233240136688416,55.125978564771664,55.89026095060578,54.536831069353774,54.760370874706695,56.1263241112709,55.0046885375551
56.0,54.24603914259087,55.14982292637465,56.05107176141659,54.54095430700277,54.80715346371244,56.17086378276773,55.00470445729084
57.0,54.26533084808947,55.17366728797763,56.50927306616962,54.54401363051392,54.85191303336365,56.21444179506961,55.00449193164728
58.0,54.42000621310966,55.19751164958061,56.54535570052812,54.54667609470836,54.895030822243015,56.25731162658966,55.00454773558239
59.0,54.47530288909599,55.221356011183595,56.57036346691519,54.549153588678315,54.93594834159442,56.29892312120066,55.00494192045933
60.0,54.47530288909599,55.24520037278658,56.57036346691519,54.55286902228712,54.97614021384298,56.339072860661894,55.005261265606265
61.0,54.47530288909599,55.26904473438956,56.57036346691519,54.560503315598986,55.01696732770527,56.37823917399682,55.00547416237089
