velocity_m_s,flow_coordinate_inlet_0_outlet_1,temperature_K,direct_pixel_count,palette_uncertainty_K
10.0,0.265625,317.68131868131866,607,1.5
10.0,0.26953125,317.68131868131866,608,1.5
10.0,0.2734375,317.7692307692308,607,1.5
10.0,0.27734375,317.7692307692308,609,1.5
10.0,0.28125,317.8864468864469,608,1.5
10.0,0.28515625,317.8864468864469,610,1.5
10.0,0.2890625,317.8864468864469,612,1.5
10.0,0.29296875,317.97435897435895,612,1.5
10.0,0.296875,317.97435897435895,613,1.5
10.0,0.30078125,317.97435897435895,613,1.5
10.0,0.3046875,317.97435897435895,612,1.5
10.0,0.30859375,317.97435897435895,612,1.5
10.0,0.3125,318.2087912087912,606,1.5
10.0,0.31640625,318.2087912087912,605,1.5
10.0,0.3203125,318.2087912087912,605,1.5
10.0,0.32421875,318.2087912087912,605,1.5
10.0,0.328125,318.4139194139194,607,1.5
10.0,0.33203125,318.4139194139194,609,1.5
10.0,0.3359375,318.5018315018315,608,1.5
10.0,0.33984375,318.5018315018315,612,1.5
10.0,0.34375,318.5018315018315,609,1.5
10.0,0.34765625,318.5018315018315,611,1.5
10.0,0.3515625,318.5018315018315,611,1.5
10.0,0.35546875,318.5018315018315,611,1.5
10.0,0.359375,318.5018315018315,612,1.5
10.0,0.36328125,318.5018315018315,612,1.5
10.0,0.3671875,318.5018315018315,612,1.5
10.0,0.37109375,318.5018315018315,612,1.5
10.0,0.375,318.8241758241758,611,1.5
10.0,0.37890625,318.91208791208794,611,1.5
10.0,0.3828125,318.91208791208794,611,1.5
10.0,0.38671875,318.91208791208794,609,1.5
10.0,0.390625,318.91208791208794,608,1.5
10.0,0.39453125,318.91208791208794,613,1.5
10.0,0.3984375,318.91208791208794,615,1.5
10.0,0.40234375,319.1465201465202,616,1.5
10.0,0.40625,319.1465201465202,615,1.5
10.0,0.41015625,319.1465201465202,615,1.5
10.0,0.4140625,319.1465201465202,618,1.5
10.0,0.41796875,319.1465201465202,617,1.5
10.0,0.421875,319.1465201465202,620,1.5
10.0,0.42578125,319.1465201465202,619,1.5
10.0,0.4296875,319.1465201465202,618,1.5
10.0,0.43359375,319.1465201465202,618,1.5
10.0,0.4375,319.3956043956044,616,1.5
10.0,0.44140625,319.64468864468864,618,1.5
10.0,0.4453125,319.64468864468864,620,1.5
10.0,0.44921875,319.64468864468864,620,1.5
10.0,0.453125,319.64468864468864,617,1.5
10.0,0.45703125,319.64468864468864,619,1.5
10.0,0.4609375,319.64468864468864,621,1.5
10.0,0.46484375,319.64468864468864,621,1.5
10.0,0.46875,319.64468864468864,619,1.5
10.0,0.47265625,319.64468864468864,624,1.5
10.0,0.4765625,319.64468864468864,626,1.5
10.0,0.48046875,319.64468864468864,629,1.5
10.0,0.484375,319.8498168498169,630,1.5
10.0,0.48828125,319.8498168498169,630,1.5
10.0,0.4921875,319.8498168498169,632,1.5
10.0,0.49609375,319.8498168498169,631,1.5
10.0,0.5,320.0842490842491,621,1.5
10.0,0.50390625,320.0842490842491,623,1.5
10.0,0.5078125,320.0842490842491,623,1.5
10.0,0.51171875,320.0842490842491,623,1.5
10.0,0.515625,320.0842490842491,627,1.5
10.0,0.51953125,320.0842490842491,628,1.5
10.0,0.5234375,320.0842490842491,629,1.5
10.0,0.52734375,320.0842490842491,632,1.5
10.0,0.53125,320.6996336996337,633,1.5
10.0,0.53515625,320.6996336996337,634,1.5
10.0,0.5390625,320.6996336996337,635,1.5
10.0,0.54296875,320.6996336996337,637,1.5
10.0,0.546875,320.6996336996337,636,1.5
10.0,0.55078125,320.6996336996337,640,1.5
10.0,0.5546875,320.6996336996337,639,1.5
10.0,0.55859375,320.6996336996337,638,1.5
10.0,0.5625,320.6996336996337,632,1.5
10.0,0.56640625,320.6996336996337,633,1.5
10.0,0.5703125,320.6996336996337,632,1.5
10.0,0.57421875,320.6996336996337,636,1.5
10.0,0.578125,320.6996336996337,640,1.5
10.0,0.58203125,320.6996336996337,641,1.5
10.0,0.5859375,320.6996336996337,642,1.5
10.0,0.58984375,320.6996336996337,644,1.5
10.0,0.59375,320.6996336996337,639,1.5
10.0,0.59765625,320.6996336996337,646,1.5
10.0,0.6015625,320.6996336996337,648,1.5
10.0,0.60546875,320.6996336996337,650,1.5
10.0,0.609375,320.6996336996337,652,1.5
10.0,0.61328125,320.6996336996337,652,1.5
10.0,0.6171875,320.6996336996337,652,1.5
10.0,0.62109375,320.6996336996337,654,1.5
10.0,0.625,320.8168498168498,648,1.5
10.0,0.62890625,320.8168498168498,650,1.5
10.0,0.6328125,320.8168498168498,650,1.5
10.0,0.63671875,320.8168498168498,649,1.5
10.0,0.640625,320.8168498168498,646,1.5
10.0,0.64453125,320.8168498168498,648,1.5
10.0,0.6484375,320.8168498168498,650,1.5
10.0,0.65234375,320.8168498168498,649,1.5
10.0,0.65625,320.8168498168498,651,1.5
10.0,0.66015625,320.8168498168498,651,1.5
10.0,0.6640625,320.8168498168498,651,1.5
10.0,0.66796875,321.02197802197804,652,1.5
10.0,0.671875,321.02197802197804,653,1.5
10.0,0.67578125,321.1098901098901,656,1.5
10.0,0.6796875,321.31501831501834,656,1.5
10.0,0.68359375,321.43223443223445,652,1.5
10.0,0.6875,322.04761904761904,645,1.5
10.0,0.69140625,322.04761904761904,646,1.5
10.0,0.6953125,322.04761904761904,643,1.5
10.0,0.69921875,322.16483516483515,645,1.5
10.0,0.703125,322.25274725274727,646,1.5
10.0,0.70703125,322.25274725274727,646,1.5
10.0,0.7109375,322.25274725274727,647,1.5
10.0,0.71484375,322.25274725274727,650,1.5
10.0,0.71875,322.25274725274727,645,1.5
10.0,0.72265625,322.25274725274727,642,1.5
10.0,0.7265625,322.25274725274727,645,1.5
10.0,0.73046875,322.45787545787545,648,1.5
10.0,0.734375,322.45787545787545,649,1.5
10.0,0.73828125,322.45787545787545,648,1.5
10.0,0.7421875,322.45787545787545,647,1.5
10.0,0.74609375,322.45787545787545,647,1.5
10.0,0.75,322.57509157509156,646,1.5
10.0,0.75390625,322.6923076923077,645,1.5
10.0,0.7578125,322.6923076923077,644,1.5
10.0,0.76171875,322.6923076923077,643,1.5
10.0,0.765625,322.6923076923077,645,1.5
10.0,0.76953125,322.98534798534797,645,1.5
10.0,0.7734375,322.98534798534797,644,1.5
10.0,0.77734375,322.98534798534797,647,1.5
10.0,0.78125,322.98534798534797,644,1.5
10.0,0.78515625,322.98534798534797,642,1.5
10.0,0.7890625,322.98534798534797,642,1.5
10.0,0.79296875,322.98534798534797,647,1.5
10.0,0.796875,322.98534798534797,648,1.5
10.0,0.80078125,322.98534798534797,650,1.5
10.0,0.8046875,322.98534798534797,650,1.5
10.0,0.80859375,322.98534798534797,652,1.5
10.0,0.8125,322.98534798534797,647,1.5
10.0,0.81640625,322.98534798534797,649,1.5
10.0,0.8203125,322.98534798534797,653,1.5
10.0,0.82421875,322.98534798534797,651,1.5
10.0,0.828125,322.98534798534797,652,1.5
10.0,0.83203125,322.98534798534797,653,1.5
10.0,0.8359375,323.1025641025641,653,1.5
10.0,0.83984375,323.1025641025641,654,1.5
10.0,0.84375,323.1025641025641,656,1.5
10.0,0.84765625,323.1025641025641,653,1.5
10.0,0.8515625,323.1025641025641,650,1.5
10.0,0.85546875,323.1025641025641,649,1.5
10.0,0.859375,323.1025641025641,653,1.5
10.0,0.86328125,323.1025641025641,654,1.5
10.0,0.8671875,323.1025641025641,655,1.5
10.0,0.87109375,323.1904761904762,660,1.5
10.0,0.875,323.1904761904762,662,1.5
10.0,0.87890625,323.1904761904762,663,1.5
10.0,0.8828125,323.1904761904762,662,1.5
10.0,0.88671875,323.1904761904762,661,1.5
10.0,0.890625,323.1904761904762,661,1.5
10.0,0.89453125,323.1904761904762,660,1.5
10.0,0.8984375,323.3956043956044,660,1.5
10.0,0.90234375,323.3956043956044,660,1.5
10.0,0.90625,323.3956043956044,658,1.5
10.0,0.91015625,323.3956043956044,659,1.5
10.0,0.9140625,323.3956043956044,659,1.5
10.0,0.91796875,323.3956043956044,656,1.5
10.0,0.921875,323.5128205128205,655,1.5
10.0,0.92578125,323.5128205128205,653,1.5
10.0,0.9296875,323.5128205128205,653,1.5
10.0,0.93359375,323.5128205128205,659,1.5
10.0,0.9375,323.3956043956044,666,1.5
10.0,0.94140625,323.3956043956044,665,1.5
10.0,0.9453125,323.3956043956044,661,1.5
10.0,0.94921875,323.5128205128205,658,1.5
10.0,0.953125,323.5128205128205,659,1.5
10.0,0.95703125,323.5128205128205,658,1.5
10.0,0.9609375,323.5128205128205,659,1.5
10.0,0.96484375,323.5128205128205,658,1.5
10.0,0.96875,323.5128205128205,667,1.5
10.0,0.97265625,323.5128205128205,655,1.5
10.0,0.9765625,323.5128205128205,660,1.5
10.0,0.98046875,323.5128205128205,651,1.5
10.0,0.984375,323.5128205128205,640,1.5
10.0,0.98828125,323.5128205128205,651,1.5
10.0,0.9921875,323.57142857142856,624,1.5
10.0,0.99609375,323.6300366300366,348,1.5
10.0,1.0,335.0,76,1.5
12.0,0.0,335.0,12,1.5
12.0,0.0038910505836575737,311.1172161172161,38,1.5
12.0,0.0077821011673151474,311.1172161172161,512,1.5
12.0,0.011673151750972721,311.1172161172161,676,1.5
12.0,0.015564202334630295,311.1172161172161,648,1.5
12.0,0.01945525291828787,311.61538461538464,666,1.5
12.0,0.023346303501945553,311.8205128205128,718,1.5
12.0,0.027237354085603127,312.05494505494505,718,1.5
12.0,0.0311284046692607,312.05494505494505,688,1.5
12.0,0.035019455252918275,312.05494505494505,674,1.5
12.0,0.03891050583657585,312.05494505494505,678,1.5
12.0,0.04280155642023342,312.14285714285717,677,1.5
12.0,0.046692607003890996,312.2600732600733,680,1.5
12.0,0.05058365758754868,312.2600732600733,683,1.5
12.0,0.054474708171206254,312.2600732600733,687,1.5
12.0,0.05836575875486383,312.46520146520146,685,1.5
12.0,0.0622568093385214,312.46520146520146,678,1.5
12.0,0.06614785992217898,312.46520146520146,673,1.5
12.0,0.07003891050583655,312.46520146520146,672,1.5
12.0,0.07392996108949412,312.46520146520146,660,1.5
12.0,0.0778210116731517,312.5531135531136,659,1.5
12.0,0.08171206225680927,312.5531135531136,658,1.5
12.0,0.08560311284046696,312.5531135531136,657,1.5
12.0,0.08949416342412453,312.5531135531136,657,1.5
12.0,0.0933852140077821,312.5531135531136,659,1.5
12.0,0.09727626459143968,312.87545787545787,649,1.5
12.0,0.10116731517509725,312.87545787545787,642,1.5
12.0,0.10505836575875482,312.992673992674,631,1.5
12.0,0.1089494163424124,312.992673992674,632,1.5
12.0,0.11284046692607008,312.992673992674,636,1.5
12.0,0.11673151750972766,312.992673992674,632,1.5
12.0,0.12062256809338523,312.992673992674,628,1.5
12.0,0.1245136186770428,312.992673992674,622,1.5
12.0,0.12840466926070038,312.992673992674,615,1.5
12.0,0.13229571984435795,313.2857142857143,618,1.5
12.0,0.13618677042801552,313.2857142857143,616,1.5
12.0,0.1400778210116731,313.4029304029304,616,1.5
12.0,0.14396887159533067,313.4029304029304,618,1.5
12.0,0.14785992217898836,313.4029304029304,620,1.5
12.0,0.15175097276264593,313.4908424908425,620,1.5
12.0,0.1556420233463035,313.4908424908425,620,1.5
12.0,0.15953307392996108,313.54945054945057,622,1.5
12.0,0.16342412451361865,313.72527472527474,623,1.5
12.0,0.16731517509727623,313.8131868131868,620,1.5
12.0,0.1712062256809338,313.8131868131868,625,1.5
12.0,0.17509727626459148,313.8131868131868,626,1.5
12.0,0.17898832684824906,313.8131868131868,626,1.5
12.0,0.18287937743190663,313.8131868131868,629,1.5
12.0,0.1867704280155642,313.9304029304029,624,1.5
12.0,0.19066147859922178,314.2234432234432,621,1.5
12.0,0.19455252918287935,314.2234432234432,622,1.5
12.0,0.19844357976653693,314.34065934065933,620,1.5
12.0,0.2023346303501945,314.34065934065933,615,1.5
12.0,0.20622568093385207,314.42857142857144,621,1.5
12.0,0.21011673151750976,315.4835164835165,620,1.5
12.0,0.21400778210116733,315.4835164835165,620,1.5
12.0,0.2178988326848249,315.4835164835165,619,1.5
12.0,0.22178988326848248,316.010989010989,616,1.5
12.0,0.22568093385214005,316.0989010989011,620,1.5
12.0,0.22957198443579763,316.0989010989011,623,1.5
12.0,0.2334630350194552,316.0989010989011,624,1.5
12.0,0.23735408560311289,316.0989010989011,623,1.5
12.0,0.24124513618677046,316.0989010989011,621,1.5
12.0,0.24513618677042803,316.0989010989011,622,1.5
12.0,0.2490272373540856,316.0989010989011,626,1.5
12.0,0.2529182879377432,316.0989010989011,627,1.5
12.0,0.25680933852140075,316.0989010989011,632,1.5
12.0,0.2607003891050583,316.0989010989011,632,1.5
12.0,0.2645914396887159,316.0989010989011,636,1.5
12.0,0.2684824902723735,316.0989010989011,635,1.5
12.0,0.27237354085603116,316.0989010989011,639,1.5
12.0,0.27626459143968873,316.0989010989011,643,1.5
12.0,0.2801556420233463,316.0989010989011,643,1.5
12.0,0.2840466926070039,316.0989010989011,639,1.5
12.0,0.28793774319066145,316.0989010989011,635,1.5
12.0,0.29182879377431903,316.0989010989011,632,1.5
12.0,0.2957198443579766,316.0989010989011,632,1.5
12.0,0.2996108949416343,316.0989010989011,633,1.5
12.0,0.30350194552529186,316.0989010989011,633,1.5
12.0,0.30739299610894943,316.0989010989011,631,1.5
12.0,0.311284046692607,316.0989010989011,630,1.5
12.0,0.3151750972762646,316.0989010989011,631,1.5
12.0,0.31906614785992216,316.0989010989011,623,1.5
12.0,0.32295719844357973,316.0989010989011,621,1.5
12.0,0.3268482490272373,316.0989010989011,619,1.5
12.0,0.3307392996108949,316.0989010989011,616,1.5
12.0,0.33463035019455256,316.0989010989011,618,1.5
12.0,0.33852140077821014,316.7435897435897,616,1.5
12.0,0.3424124513618677,316.7435897435897,616,1.5
12.0,0.3463035019455253,316.94871794871796,611,1.5
12.0,0.35019455252918286,316.94871794871796,609,1.5
12.0,0.35408560311284043,317.03663003663,608,1.5
12.0,0.357976653696498,317.35897435897436,609,1.5
12.0,0.3618677042801557,317.35897435897436,608,1.5
12.0,0.36575875486381326,317.35897435897436,608,1.5
12.0,0.36964980544747084,317.35897435897436,609,1.5
12.0,0.3735408560311284,317.35897435897436,608,1.5
12.0,0.377431906614786,317.35897435897436,608,1.5
12.0,0.38132295719844356,317.35897435897436,607,1.5
12.0,0.38521400778210113,317.4761904761905,606,1.5
12.0,0.3891050583657587,317.4761904761905,606,1.5
12.0,0.3929961089494163,317.4761904761905,608,1.5
12.0,0.39688715953307396,317.4761904761905,612,1.5
12.0,0.40077821011673154,317.56410256410254,613,1.5
12.0,0.4046692607003891,317.68131868131866,614,1.5
12.0,0.4085603112840467,317.68131868131866,613,1.5
12.0,0.41245136186770426,317.68131868131866,610,1.5
12.0,0.41634241245136183,317.68131868131866,608,1.5
12.0,0.4202334630350194,317.68131868131866,609,1.5
12.0,0.4241245136186771,317.8864468864469,612,1.5
12.0,0.42801556420233466,317.8864468864469,612,1.5
12.0,0.43190661478599224,317.8864468864469,609,1.5
12.0,0.4357976653696498,317.8864468864469,611,1.5
12.0,0.4396887159533074,317.8864468864469,611,1.5
12.0,0.44357976653696496,317.8864468864469,614,1.5
12.0,0.44747081712062253,317.8864468864469,614,1.5
12.0,0.4513618677042801,317.97435897435895,614,1.5
12.0,0.4552529182879377,317.97435897435895,611,1.5
12.0,0.45914396887159536,318.2087912087912,615,1.5
12.0,0.46303501945525294,318.2087912087912,614,1.5
12.0,0.4669260700389105,318.2087912087912,614,1.5
12.0,0.4708171206225681,318.2087912087912,614,1.5
12.0,0.47470817120622566,318.4139194139194,612,1.5
12.0,0.47859922178988323,318.4139194139194,611,1.5
12.0,0.4824902723735408,318.4139194139194,614,1.5
12.0,0.4863813229571985,318.4139194139194,614,1.5
12.0,0.49027237354085607,318.4139194139194,614,1.5
12.0,0.49416342412451364,318.4139194139194,615,1.5
12.0,0.4980544747081712,318.4139194139194,615,1.5
12.0,0.5019455252918288,318.4139194139194,615,1.5
12.0,0.5058365758754864,318.6190476190476,612,1.5
12.0,0.5097276264591439,318.6190476190476,616,1.5
12.0,0.5136186770428015,318.6190476190476,615,1.5
12.0,0.5175097276264591,318.6190476190476,616,1.5
12.0,0.5214007782101167,318.6190476190476,615,1.5
12.0,0.5252918287937743,318.6630036630037,619,1.5
12.0,0.5291828793774319,318.7069597069597,618,1.5
12.0,0.5330739299610895,318.7069597069597,620,1.5
12.0,0.5369649805447471,318.8241758241758,614,1.5
12.0,0.5408560311284046,318.8241758241758,615,1.5
12.0,0.5447470817120623,318.8241758241758,615,1.5
12.0,0.5486381322957199,318.8241758241758,615,1.5
12.0,0.5525291828793775,318.8241758241758,616,1.5
12.0,0.556420233463035,319.02930402930406,616,1.5
12.0,0.5603112840466926,319.1465201465202,617,1.5
12.0,0.5642023346303502,319.1465201465202,619,1.5
12.0,0.5680933852140078,319.1465201465202,619,1.5
12.0,0.5719844357976653,319.1465201465202,621,1.5
12.0,0.5758754863813229,319.1465201465202,621,1.5
12.0,0.5797665369649805,319.1465201465202,620,1.5
12.0,0.5836575875486381,319.1465201465202,622,1.5
12.0,0.5875486381322957,319.1465201465202,625,1.5
12.0,0.5914396887159533,319.1465201465202,625,1.5
12.0,0.5953307392996109,319.1465201465202,625,1.5
12.0,0.5992217898832685,319.1465201465202,622,1.5
12.0,0.603112840466926,319.35164835164835,625,1.5
12.0,0.6070038910505837,319.35164835164835,626,1.5
12.0,0.6108949416342413,319.35164835164835,626,1.5
12.0,0.6147859922178989,319.35164835164835,627,1.5
12.0,0.6186770428015564,319.5421245421245,628,1.5
12.0,0.622568093385214,319.64468864468864,629,1.5
12.0,0.6264591439688716,319.64468864468864,631,1.5
12.0,0.6303501945525292,319.64468864468864,628,1.5
12.0,0.6342412451361867,319.64468864468864,625,1.5
12.0,0.6381322957198443,319.64468864468864,629,1.5
12.0,0.6420233463035019,319.64468864468864,632,1.5
12.0,0.6459143968871595,319.64468864468864,632,1.5
12.0,0.6498054474708171,319.64468864468864,633,1.5
12.0,0.6536964980544747,319.64468864468864,632,1.5
12.0,0.6575875486381323,319.64468864468864,628,1.5
12.0,0.6614785992217899,319.8498168498169,628,1.5
12.0,0.6653696498054474,319.8498168498169,626,1.5
12.0,0.6692607003891051,319.8498168498169,626,1.5
12.0,0.6731517509727627,319.8498168498169,625,1.5
12.0,0.6770428015564203,319.8498168498169,631,1.5
12.0,0.6809338521400778,319.8498168498169,633,1.5
12.0,0.6848249027237354,320.0842490842491,637,1.5
12.0,0.688715953307393,320.0842490842491,636,1.5
12.0,0.6926070038910506,320.0842490842491,631,1.5
12.0,0.6964980544747081,320.0842490842491,632,1.5
12.0,0.7003891050583657,320.0842490842491,637,1.5
12.0,0.7042801556420233,320.0842490842491,637,1.5
12.0,0.7081712062256809,320.0842490842491,637,1.5
12.0,0.7120622568093385,320.0842490842491,637,1.5
12.0,0.7159533073929961,320.0842490842491,638,1.5
12.0,0.7198443579766537,320.5824175824176,640,1.5
12.0,0.7237354085603113,320.5824175824176,637,1.5
12.0,0.7276264591439688,320.5824175824176,636,1.5
12.0,0.7315175097276265,320.5824175824176,635,1.5
12.0,0.7354085603112841,320.5824175824176,641,1.5
12.0,0.7392996108949417,320.5824175824176,641,1.5
12.0,0.7431906614785992,320.5824175824176,643,1.5
12.0,0.7470817120622568,320.5824175824176,643,1.5
12.0,0.7509727626459144,320.5824175824176,643,1.5
12.0,0.754863813229572,321.02197802197804,644,1.5
12.0,0.7587548638132295,321.02197802197804,644,1.5
12.0,0.7626459143968871,321.02197802197804,644,1.5
12.0,0.7665369649805447,321.02197802197804,644,1.5
12.0,0.7704280155642023,321.02197802197804,646,1.5
12.0,0.77431906614786,321.02197802197804,648,1.5
12.0,0.7782101167315175,321.02197802197804,649,1.5
12.0,0.7821011673151751,321.02197802197804,649,1.5
12.0,0.7859922178988327,321.02197802197804,645,1.5
12.0,0.7898832684824902,321.02197802197804,644,1.5
12.0,0.7937743190661479,321.02197802197804,645,1.5
12.0,0.7976653696498055,321.02197802197804,645,1.5
12.0,0.8015564202334631,321.02197802197804,648,1.5
12.0,0.8054474708171206,321.02197802197804,647,1.5
12.0,0.8093385214007782,321.02197802197804,649,1.5
12.0,0.8132295719844358,321.02197802197804,650,1.5
12.0,0.8171206225680934,321.02197802197804,647,1.5
12.0,0.8210116731517509,321.02197802197804,647,1.5
12.0,0.8249027237354085,321.02197802197804,647,1.5
12.0,0.8287937743190661,321.02197802197804,650,1.5
12.0,0.8326848249027237,321.02197802197804,654,1.5
12.0,0.8365758754863813,321.02197802197804,652,1.5
12.0,0.8404669260700389,321.02197802197804,653,1.5
12.0,0.8443579766536965,321.02197802197804,660,1.5
12.0,0.8482490272373541,321.02197802197804,660,1.5
12.0,0.8521400778210116,321.02197802197804,663,1.5
12.0,0.8560311284046693,321.1098901098901,665,1.5
12.0,0.8599221789883269,321.1098901098901,665,1.5
12.0,0.8638132295719845,321.1098901098901,667,1.5
12.0,0.867704280155642,321.1098901098901,668,1.5
12.0,0.8715953307392996,321.1098901098901,671,1.5
12.0,0.8754863813229572,321.1098901098901,674,1.5
12.0,0.8793774319066148,321.1098901098901,675,1.5
12.0,0.8832684824902723,321.1098901098901,674,1.5
12.0,0.8871595330739299,321.1098901098901,674,1.5
12.0,0.8910505836575875,321.1098901098901,678,1.5
12.0,0.8949416342412452,321.1098901098901,678,1.5
12.0,0.8988326848249028,321.1098901098901,679,1.5
12.0,0.9027237354085603,321.1098901098901,680,1.5
12.0,0.9066147859922179,321.1098901098901,678,1.5
12.0,0.9105058365758755,321.1098901098901,672,1.5
12.0,0.914396887159533,321.1098901098901,671,1.5
12.0,0.9182879377431906,321.1098901098901,671,1.5
12.0,0.9221789883268483,321.1098901098901,671,1.5
12.0,0.9260700389105059,321.1098901098901,673,1.5
12.0,0.9299610894941635,321.1098901098901,670,1.5
12.0,0.933852140077821,321.1098901098901,670,1.5
12.0,0.9377431906614786,321.1098901098901,671,1.5
12.0,0.9416342412451362,321.1098901098901,671,1.5
12.0,0.9455252918287937,321.1098901098901,671,1.5
12.0,0.9494163424124513,321.1098901098901,672,1.5
12.0,0.9533073929961089,321.1098901098901,672,1.5
12.0,0.9571984435797666,321.1098901098901,673,1.5
12.0,0.9610894941634242,321.1098901098901,674,1.5
12.0,0.9649805447470817,321.1098901098901,673,1.5
12.0,0.9688715953307393,321.1098901098901,670,1.5
12.0,0.9727626459143969,321.1098901098901,671,1.5
12.0,0.9766536964980544,321.1098901098901,665,1.5
12.0,0.980544747081712,321.1098901098901,650,1.5
12.0,0.9844357976653697,321.1098901098901,650,1.5
12.0,0.9883268482490273,321.1098901098901,658,1.5
12.0,0.9922178988326849,321.1098901098901,551,1.5
12.0,0.9961089494163424,321.1098901098901,172,1.5
12.0,1.0,335.0,62,1.5
