time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
364.0,54.4539462272333,55.32090199479619,54.80121422376409,54.92194275802255,55.1178307229223,55.587337380745886,55.008673026886385
365.0,54.83738074588032,55.31526452732004,54.835212489158714,54.92194275802255,55.11649915820622,55.38594969644406,55.008673026886385
366.0,55.696790980052036,55.27077189939289,54.835212489158714,54.92194275802255,55.11516759349013,54.48516912402428,55.008673026886385
367.0,55.803209019947964,55.28395490026019,54.835212489158714,54.92194275802255,55.11383602877404,54.68855160450997,55.008673026886385
368.0,55.780919340849955,55.11830008673025,54.83104943625325,54.92194275802255,55.112749349522986,54.8470078057242,54.991326973113615
369.0,55.76400693842151,54.68068806013299,54.80841283607979,54.92194275802255,55.12220294882914,55.005464006938425,55.00078057241978
370.0,55.75715524718126,54.64296039317722,54.75628794449263,54.92194275802255,55.13009540329575,55.163920208152646,55.02341717259324
371.0,55.55030355594102,54.60971379011275,54.75117085862966,54.92194275802255,55.13009540329575,55.32237640936687,55.025774658992354
372.0,55.46903729401561,54.601734605377274,54.781786643538595,54.92194275802255,55.13009540329575,55.48083261058109,55.02371678624931
373.0,55.44640069384215,54.59236773633998,54.78725065047701,54.92194275802255,55.13009540329575,55.612749349522986,55.021658913506265
374.0,55.60450997398092,54.593581960104075,54.78438855160451,54.92194275802255,55.11282523850824,55.02480485689506,55.01960104076323
375.0,55.71118820468343,54.60971379011275,54.80702515177797,54.92194275802255,55.11424002601908,55.02168256721596,55.01754316802018
376.0,55.707372072853424,54.60971379011275,54.84145706851692,54.93373807458803,55.11565481352992,55.043365134431916,55.015485295277145
377.0,55.66808326105811,54.60971379011275,54.83547267996531,54.939288811795315,55.11706960104077,55.043365134431916,55.0134274225341
378.0,55.70980052038161,54.60971379011275,54.81786643538595,54.93425845620121,55.1184843885516,55.095403295750216,55.01136954979106
379.0,55.63356461405031,54.60971379011275,54.82818733738075,54.92194275802255,55.11989917606245,55.10572419774501,55.00931167704802
380.0,55.489158716392026,54.60971379011275,54.8508239375542,54.92194275802255,55.12131396357329,55.34692107545533,54.993061578490895
381.0,55.480572419774504,54.60971379011275,54.84232437120555,54.92194275802255,55.122728751084125,55.633130962705984,55.008673026886385
382.0,55.49436253252385,54.60971379011275,54.86990459670425,54.92194275802255,55.12414353859497,55.633130962705984,54.99982653946227
383.0,55.522636600173456,54.637987857762354,55.12437120555074,54.92194275802255,55.12555832610582,55.633130962705984,54.991326973113615
384.0,55.51170858629662,54.70477016478751,55.20156114483955,54.92194275802255,55.12697311361665,55.63209019947962,54.991326973113615
385.0,55.50925122867881,54.74371205550737,55.21682567215959,54.92194275802255,55.12838790112749,55.62077189939289,54.991326973113615
386.0,55.501705695287654,54.78976582827407,55.21682567215959,54.92194275802255,55.129802688638335,55.56196877710321,55.00398959236774
387.0,55.4941601618965,55.35680832610581,55.21682567215959,54.922010214898336,55.13009540329575,55.465763226366,54.99254119687771
388.0,55.48661462850534,55.39028620988725,55.210928013876845,54.92452539269539,55.13009540329575,55.3695576756288,55.026019080659154
389.0,55.4790690951142,55.41266261925412,55.18829141370338,54.92704057049244,55.13009540329575,55.27335212489159,55.026019080659154
390.0,55.47152356172304,55.42497831743278,54.852558542931476,54.92955574828949,55.13009540329575,55.17714657415438,55.02452101237877
391.0,55.46397802833189,55.385862966175196,54.923677363399825,54.93207092608654,55.13009540329575,55.080941023417175,55.02246313963573
392.0,55.45643249494073,55.36322636600173,55.1724197745013,54.93458610388359,55.13009540329575,55.0357328707719,55.02040526689269
393.0,55.448886961549576,55.35559410234172,55.03725065047702,54.93710128168064,55.13009540329575,55.028360797918474,55.01834739414965
394.0,55.44527320034692,55.35559410234172,54.86990459670425,54.939288811795315,55.13009540329575,55.02896790980052,55.016289521406605
395.0,55.45143104943625,55.35559410234172,54.86578490893322,54.939288811795315,55.13009540329575,55.043365134431916,55.01423164866357
396.0,55.455854293148306,55.35559410234172,54.85446660884649,54.939288811795315,55.13009540329575,55.08395490026019,55.01217377592052
397.0,55.45967042497831,55.35411968777103,54.799045967042495,54.93853599306158,55.13009540329575,55.112749349522986,55.010115903177486
398.0,55.45967042497831,55.324718126626195,54.77640936686904,54.93763052905464,55.13009540329575,55.112749349522986,55.001908065915
399.0,55.429214406354134,55.29150043365134,54.753772766695576,54.936725065047696,55.13009540329575,55.112749349522986,55.00338248048569
400.0,55.37202720591591,55.28620988725065,54.78317432784041,54.93581960104076,55.13009540329575,55.112749349522986,54.991326973113615
401.0,55.314840005477706,55.297528187337385,54.816392020815265,54.93491413703383,55.13009540329575,55.10316023417173,54.99661751951431
402.0,55.257652805039484,55.33000867302689,54.841977450130095,54.93400867302689,55.13009540329575,55.06213139635733,55.008673026886385
403.0,55.20046560460127,55.386600173460536,54.81934084995664,54.93310320901995,55.13009540329575,55.02110255854293,55.008673026886385
404.0,55.143278404163055,55.40971379011275,54.81786643538595,54.932197745013006,55.13009540329575,54.980073720728534,55.008673026886385
405.0,55.086091203724834,55.35559410234172,54.81786643538595,54.931292281006066,55.13009540329575,54.93904488291414,54.999566348655684
406.0,55.02890400328663,55.398785776235904,54.80346921075456,54.93038681699913,55.13009540329575,54.898016045099745,54.991326973113615
407.0,54.971716802848405,55.25255854293146,54.718473547268,54.92948135299219,55.13009540329575,54.85698720728534,54.991326973113615
408.0,54.91452960241019,54.59236773633998,54.74848222029488,54.92857588898526,55.13772766695577,54.81595836947095,54.991326973113615
409.0,54.85734240197197,54.59236773633998,54.7614050303556,54.927670424978324,55.14744145706852,54.77492953165655,54.991326973113615
410.0,54.80015520153376,54.61318300086729,54.820468343451864,54.926764960971376,55.14744145706852,54.73390069384215,54.991326973113615
411.0,54.74296800109554,55.15646140503035,54.98690372940156,54.92585949696444,55.14744145706852,54.69287185602775,54.991326973113615
