object_index,noise_seed,final_max_probability,mean_entropy
63,4,0.8756371075446524,0.7006762548408115
63,5,0.8917724635396238,0.6738023903227801
63,6,0.9825473613806835,0.6507719426149676
63,7,0.789494792230838,0.7784424987914914
63,8,0.8192443805378701,0.75787972274023
63,9,0.8040679945755539,0.6384521467946664
64,0,0.7254621708741519,0.762761191725189
64,1,0.9506976290201233,0.7335965810170203
64,2,0.7532373668391814,0.7990829245363857
64,3,0.7388177131656025,0.7689061682684524
64,4,0.6216257016276578,0.893711801615733
64,5,0.5988667258704511,0.8119299869756526
64,6,0.6734934383330433,0.8277790516792949
64,7,0.7537559727615033,0.8295449722542092
64,8,0.9272811109942458,0.7640960529748932
64,9,0.9577977974627155,0.8254264559707698
65,0,0.9994868648885945,0.3115244633010852
65,1,0.9885015793560528,0.35731749843765853
65,2,0.999375939024957,0.3469868077612493
65,3,0.9996001239413564,0.31100781927329596
65,4,0.9993697775694531,0.36755263111338826
65,5,0.9993278991835417,0.5333084894797059
65,6,0.999259829493744,0.2750760277017417
65,7,0.9996001332043142,0.1816828250403219
65,8,0.9996001471314777,0.2032051911581857
65,9,0.9995473018095636,0.3191419088941915
66,0,0.9970434150961016,0.14930314893184124
66,1,0.9996001594472351,0.16116554567335464
66,2,0.9996001561947349,0.1637881143215339
66,3,0.9996001599359131,0.18764913552242116
66,4,0.999600159619581,0.1638617373845703
66,5,0.9995893688406818,0.16456631965077204
66,6,0.9996001599338715,0.16428719144189052
66,7,0.9996001599360256,0.1346414819903379
66,8,0.9996001599293675,0.1389116259840249
66,9,0.9994106875764701,0.15653201957276103
67,0,0.9996001574164887,0.2513029018976133
67,1,0.9996001597397023,0.2971540859435374
67,2,0.9996001599255249,0.3037731499928729
67,3,0.9996001599236423,0.16777292075439929
67,4,0.9996001599359735,0.19161529756893478
67,5,0.9996001599245508,0.3346395486120138
67,6,0.9996001599360256,0.2548017291792133
67,7,0.9996001599359762,0.23145247926978188
67,8,0.9996001599192821,0.19693057603551764
67,9,0.9996001599360156,0.32952253393440833
68,0,0.9996001599360256,0.20918166302385421
68,1,0.9996001599242427,0.2073420921044583
68,2,0.9996001599360256,0.2095805080172449
68,3,0.9996001599358437,0.18452208558037414
68,4,0.9996001599360256,0.20575939386001907
68,5,0.9996001599360256,0.14379802833377447
68,6,0.9996001599360256,0.15742783960390969
68,7,0.9996001599360256,0.1764999916027361
68,8,0.9996001577866929,0.1881596702139892
68,9,0.9996001599360254,0.15886718931076443
69,0,0.9996001595432752,0.16381955949401006
69,1,0.999600118406887,0.19278672610522143
69,2,0.9996001599357408,0.17019778983015532
69,3,0.9996001593351638,0.2028180831955991
69,4,0.9996001599357277,0.17095120143210832
69,5,0.9996001599360106,0.22462216242505734
69,6,0.9996001598158513,0.1927759675992985
69,7,0.9996001599359687,0.1554565467275116
69,8,0.9996001535599136,0.1971648502120544
69,9,0.9996001599359382,0.19033744305447742
70,0,0.9996001599360256,0.1142816365419011
70,1,0.9996001599357589,0.12875659784828983
70,2,0.9996001599359234,0.17605421205751245
70,3,0.9996001599360256,0.13982460993471388
70,4,0.9996001599360256,0.15323394325716239
70,5,0.9996001411620982,0.1415710828715674
70,6,0.9996001577103276,0.18729219146470008
70,7,0.9996001599360256,0.16865312530933416
70,8,0.9985982261165136,0.17886220069472386
70,9,0.9996001599360256,0.13322432060244274
71,0,0.999600158617936,0.24095140160984854
71,1,0.710378990795887,0.2598478337492151
71,2,0.9987322425077053,0.27112095759993543
71,3,0.9996001599277007,0.21786278801049042
71,4,0.9996001599360225,0.2575034992669782
71,5,0.9996001598456491,0.2704025456729378
71,6,0.9996001599359978,0.2756857556627495
71,7,0.9994894775643001,0.24959919507364367
71,8,0.9840727562613863,0.2640919049267444
71,9,0.9994494189141419,0.25740773889700563
72,0,0.9996001599360256,0.10282595487997065
72,1,0.9996001599360256,0.08721924445948256
72,2,0.9996001599360256,0.11593495776799984
72,3,0.9996001599360256,0.0977418715799715
72,4,0.9996001599360256,0.10618660059307802
72,5,0.9996001599360256,0.09601945209440163
72,6,0.9996001599360256,0.09680579583930311
72,7,0.9996001599360256,0.09905622862324262
72,8,0.9996001599360256,0.09646319971217768
72,9,0.9996001599360256,0.1088279459960596
73,0,0.9923584096659637,0.7020937467921247
73,1,0.9898572212450819,0.6998927747213074
73,2,0.9973212170268101,0.6523990639160129
73,3,0.9759276600260861,0.6905493139310486
73,4,0.9702430414761872,0.800314252587119
73,5,0.994837728710902,0.7026780154582608
73,6,0.9976355762959541,0.6487382204277508
73,7,0.9996001262818097,0.6055359779706986
73,8,0.999573580577129,0.627627613455987
73,9,0.9942807054559072,0.5927369075330117
74,0,0.9500395243015554,0.724466855428603
74,1,0.9850130220833517,0.4773051065394147
74,2,0.9527672254348463,0.7862777889647715
74,3,0.9839280255314611,0.5816690698230486
74,4,0.7064102530955835,0.6073502211445716
74,5,0.9648075234989787,0.5651000319218441
74,6,0.9007941721405083,0.7481666738390585
74,7,0.9134140483516116,0.7530058758665673
74,8,0.9177446452107852,0.7587148103094391
74,9,0.9924913402268831,0.7405189113587417
75,0,0.9996001599334156,0.1444789179518281
75,1,0.9996001599360256,0.1103108509389774
75,2,0.9996001599360256,0.11885574470579703
75,3,0.9996001599360256,0.12555373910943815
75,4,0.9996001599360256,0.09801126172327589
75,5,0.9996001599360256,0.11234046005662623
75,6,0.9996001599360256,0.14739043376380775
75,7,0.9996001599360256,0.14255643808430712
75,8,0.9996001599360256,0.09954135514730605
75,9,0.9996001599360256,0.1476008672832088
76,0,0.5651268343178272,0.4547110791566837
76,1,0.9940061362449613,0.69054841245745
76,2,0.6432199472809389,0.6513180281535405
76,3,0.9432269400490341,0.2783289223675515
76,4,0.9514981066664562,0.4092106755783011
76,5,0.812238700337768,0.670824220877864
76,6,0.8941754705246462,0.3284060337653811
76,7,0.8905154798058563,0.8012543405364102
76,8,0.5478984012189547,0.5786011966550144
76,9,0.9566241699496286,0.5994989243281131
77,0,0.9996001599360111,0.14989263015015075
77,1,0.9253899216280149,0.16688316815404647
77,2,0.9116011806823929,0.2165906267277647
77,3,0.9996001585332608,0.20614293562118885
77,4,0.999600159936024,0.16606015256840223
77,5,0.9992531569402484,0.21053746840348544
77,6,0.9996001590683729,0.18575042550706375
77,7,0.8408523219548949,0.21771154823406022
77,8,0.9996001599062876,0.17691497879736684
77,9,0.9996001587023009,0.2056791435643965
78,0,0.9996001599360256,0.14190349337347616
78,1,0.9996001599360256,0.1413426522506746
78,2,0.9996001599360247,0.15581984496722173
78,3,0.9996001599360245,0.12798584132728894
78,4,0.9996001599354593,0.13711322344348745
78,5,0.9996001599360256,0.13780384350041844
78,6,0.9996001599360251,0.13861587917489743
78,7,0.9996001599333556,0.12670876460820743
78,8,0.9996001594077286,0.13712770305886202
78,9,0.9996001599360256,0.12299322456368145
79,0,0.9996001599360256,0.08063145365169916
79,1,0.9996001599360256,0.08273249299110495
79,2,0.9996001599360256,0.09266635701145401
79,3,0.9996001599360256,0.08218367280977794
79,4,0.9996001599360256,0.08036590868497724
79,5,0.9996001599360256,0.08436478648147834
79,6,0.9996001599360256,0.09157329416580967
79,7,0.9996001599360256,0.08925914186448282
79,8,0.9996001599360256,0.07658964131564416
79,9,0.9996001599360256,0.08372844807349279
80,0,0.992054115622804,0.6616516070397711
80,1,0.9951595270309415,0.6307345279886841
80,2,0.9905816193798822,0.7400626328284434
80,3,0.990636642738607,0.7012466881089853
80,4,0.9953739272145461,0.7779158021474738
80,5,0.9931303227306362,0.6729873166623289
80,6,0.9925894705833083,0.7479862034719649
80,7,0.9488136159536962,0.7054776188080254
80,8,0.9641592864090383,0.6979009227228286
80,9,0.9916635468099849,0.6597325752802811
81,0,0.9996001599360256,0.09114636751895862
81,1,0.9996001599360256,0.07987569661856687
81,2,0.9996001599360256,0.0957863726052973
81,3,0.9996001599360256,0.10205061488475863
81,4,0.9996001599360256,0.10152305359573535
81,5,0.9996001599360256,0.10701200399180442
81,6,0.9996001599360256,0.08910217269735514
81,7,0.9996001599360256,0.09961564348982874
81,8,0.9996001599360256,0.08551371076863795
81,9,0.9996001599360256,0.08120688899165335
82,0,0.999577516562969,0.32004503651059096
82,1,0.851114144461432,0.3630464760992144
82,2,0.9963664032947687,0.3893514447560286
82,3,0.8799868467424191,0.2576180893217717
82,4,0.9995887032254072,0.29361787099741954
82,5,0.9996001599245736,0.30055429983420745
82,6,0.9996001572709439,0.27661447431208314
82,7,0.5898927743069727,0.4358819904622828
82,8,0.9996001586182454,0.4614123094802203
82,9,0.9996001590154541,0.3641774481804404
83,0,0.9993612104538354,0.2646443945580532
83,1,0.9992896937240621,0.2150706523613953
83,2,0.9995854385169045,0.18708558247072166
83,3,0.9994453856047006,0.32653230512319964
83,4,0.9996001389404898,0.14822617440951674
83,5,0.9996001432394395,0.24543778879492392
83,6,0.9996001452454071,0.1628492837672341
83,7,0.9994912484738936,0.23398535966170952
83,8,0.9995774659266426,0.20934853333271924
83,9,0.9995940072135858,0.37104113977403547
84,0,0.9996001029689245,0.5445883871991061
84,1,0.999537844291475,0.6043951984545336
84,2,0.9995982964874633,0.6252294145194854
84,3,0.9996001165596669,0.5969145909882164
84,4,0.999600124388648,0.46132945335773823
84,5,0.9996001230586261,0.48099621346408294
84,6,0.9996001281698396,0.549990823638169
84,7,0.9995988794706766,0.5297344969592559
84,8,0.9995999484150928,0.5265396458913214
84,9,0.9995597419625694,0.40933321432471714
85,0,0.7621606490705081,0.709418090535234
85,1,0.9811468194324792,0.6085194722443706
85,2,0.6237233468047926,0.6699274108415073
85,3,0.974033411845395,0.7232808998911004
85,4,0.8786428602072052,0.7093902093709302
85,5,0.9149949852032777,0.6997729357255442
85,6,0.9667155782742236,0.6919349577967604
85,7,0.8722780764127047,0.6677462950399314
85,8,0.93844298234028,0.6730208108321486
85,9,0.9079066793371244,0.6729862809116298
86,0,0.9996001599360256,0.1231677284557096
86,1,0.9996001599360256,0.12371874688660868
86,2,0.9996001599360256,0.1329979627898234
86,3,0.9996001599360256,0.09984974291113577
86,4,0.9996001599360256,0.10274416922976866
86,5,0.9996001599360256,0.10630791394151969
86,6,0.9996001599360256,0.09166026595151001
86,7,0.9996001599360256,0.11321630897130218
86,8,0.9996001599360256,0.12090067150647642
86,9,0.9996001599360256,0.11780310101614963
87,0,0.9369959631086606,0.7428569842285149
87,1,0.6368709698054338,0.7649339025978799
87,2,0.8775685723207816,0.6995073622014185
87,3,0.8956645405473084,0.7459249588059865
87,4,0.8419436392657692,0.7336687084434838
87,5,0.945631288922409,0.7024173244449962
87,6,0.7448381981770789,0.7278835476563921
87,7,0.8824477351960569,0.6364784505846218
87,8,0.9819306027994434,0.6065527367152546
87,9,0.9703225786460067,0.6187474988991176
88,0,0.9263953715411165,0.7628322130989461
88,1,0.9403716312889339,0.7995768053967012
88,2,0.990106532477374,0.7575409261925541
88,3,0.9712608850587522,0.6786008297904298
88,4,0.9870730172989881,0.7238600239038445
88,5,0.9860812601522652,0.713354866467928
88,6,0.9865415919678027,0.7430649648885234
88,7,0.9920744883631455,0.7160318865941386
88,8,0.8631977906344648,0.755302611212459
88,9,0.6291150335021725,0.8149436206352356
89,0,0.9920541860483073,0.23814338846207292
89,1,0.9996001599360174,0.22088027491903175
89,2,0.999600150172987,0.21703098712359944
89,3,0.9996001599360215,0.19542684715120356
89,4,0.999600159936005,0.22324845492487208
89,5,0.9057311732737753,0.22474266251888325
89,6,0.9903754298633893,0.18302862868359443
89,7,0.999600159936012,0.19271343257619067
89,8,0.999600159935591,0.26295293317252005
89,9,0.880245482824491,0.20361504319962423
90,0,0.9996001599360256,0.09922653331299401
90,1,0.9996001599360256,0.10860760814688002
90,2,0.9996001599360256,0.09122661140856318
90,3,0.9996001599360256,0.09637649992837295
90,4,0.9996001599360256,0.10643485217996809
90,5,0.9996001599360256,0.09388824463451527
90,6,0.9996001599360256,0.11573327101263443
90,7,0.9996001599360256,0.10308029219980107
90,8,0.9996001599360256,0.10073201636357973
90,9,0.9996001599360256,0.10652033778134722
91,0,0.9996000994936988,0.1975743576140577
91,1,0.9995853205741877,0.20266276324272256
91,2,0.9996001455285588,0.20950138577007502
91,3,0.999600134118369,0.20699234328616395
91,4,0.9996001379147854,0.19156921154189407
91,5,0.9996001308754205,0.25077362947280907
91,6,0.999600125997708,0.18595968772248364
91,7,0.9996001452667267,0.1922549144840698
91,8,0.9996001282500553,0.1765955629515647
91,9,0.9996001350294389,0.19726974589770116
92,0,0.9996001599360256,0.10411907134215238
92,1,0.9996001599360256,0.10568904996125773
92,2,0.9996001599360256,0.09840504479491827
92,3,0.9996001599360256,0.12224564695848063
92,4,0.9996001599360256,0.10546469260398605
92,5,0.9996001599360256,0.10097132442657435
92,6,0.9996001599360256,0.12198732014589724
92,7,0.9996001599360256,0.11393759770401043
92,8,0.9996001599360256,0.09633018064031855
92,9,0.9996001599360256,0.09738404576092709
93,0,0.6339548907847505,0.4633689120858301
93,1,0.9014006663017877,0.7127433341846802
93,2,0.9996001165287621,0.6856617807316531
93,3,0.7160890791204052,0.6799416528836054
93,4,0.8618660860135103,0.549735497916596
93,5,0.9994710184745161,0.7266082733714502
93,6,0.9916802729330704,0.6920793325306606
93,7,0.9970918289255251,0.5620093773072717
93,8,0.9789191911242698,0.6721915075158547
93,9,0.6185832780257754,0.4045797495611073
94,0,0.9274655462289345,0.18389566140396577
94,1,0.897257934738707,0.30786312094734647
94,2,0.9978003702785845,0.28206722983794225
94,3,0.9983771903610865,0.27239371249493244
94,4,0.9996001172073139,0.21830237881122755
94,5,0.9994050761391539,0.2782685654585585
94,6,0.9893321550090419,0.20897198522141483
94,7,0.998681087524307,0.2613238996064903
94,8,0.9893177273586911,0.25093229303780357
94,9,0.9798223068255802,0.19386747138680893
95,0,0.9996001599360256,0.08094478854199307
95,1,0.9996001599360256,0.08283311619504972
95,2,0.9996001599360256,0.09632953670164669
95,3,0.9996001599360256,0.0904933100974005
95,4,0.9996001599360256,0.08560754241551677
95,5,0.9996001599360256,0.09121683983565623
95,6,0.9996001599360256,0.09070053453507178
95,7,0.9996001599360256,0.08432412205343076
95,8,0.9996001599360256,0.10151450469346285
95,9,0.9996001599360256,0.09781595732600995
96,0,0.9996001599360256,0.08059278301083557
96,1,0.9996001599360256,0.08883561830050068
96,2,0.9996001599360256,0.0837115323411617
96,3,0.9996001599360256,0.0785497707583071
96,4,0.9996001599360256,0.08458126706405947
96,5,0.9996001599360256,0.0815152989161039
96,6,0.9996001599360256,0.0832319768357517
96,7,0.9996001599360256,0.07999536287934494
96,8,0.9996001599360256,0.08449714289851575
96,9,0.9996001599360256,0.09605359060749782
97,0,0.9968555998767722,0.3346663030177415
97,1,0.9960137569215832,0.3705175208553564
97,2,0.9952805750204146,0.44075150632747256
97,3,0.9996001311623689,0.3310278794318833
97,4,0.9996001526322101,0.2859102403247594
97,5,0.9995971681808362,0.3460821729620674
97,6,0.999526780505823,0.2690990294937506
97,7,0.9996001589504905,0.29029974065820474
97,8,0.9982773127302361,0.2723488959603397
97,9,0.9996001595026253,0.263759720806672
98,0,0.9996001599360256,0.1011410461105873
98,1,0.9996001599360256,0.11367692018757686
98,2,0.9996001599360256,0.13123751219522614
98,3,0.9996001599360256,0.11439155003663463
98,4,0.9996001599360256,0.09740838534587869
98,5,0.9996001599360256,0.10268036156134638
98,6,0.9996001599360256,0.1223894964607591
98,7,0.9996001599360256,0.10893836847611313
98,8,0.9996001599360256,0.10270563290341576
98,9,0.9996001599360256,0.10025997936483395
99,0,0.9996001031804939,0.5203966028658946
99,1,0.9995200137060043,0.4904591007917698
99,2,0.9995989711509012,0.4769577594693435
99,3,0.9996001205309213,0.26014686445888585
99,4,0.9996000997083418,0.2843132888889249
99,5,0.9995178423386993,0.44422565702475325
99,6,0.9994766181020361,0.5093047502348955
99,7,0.9996001271766927,0.34917373695168136
99,8,0.9993301846056405,0.46306416068710643
99,9,0.9934875462122603,0.6888764840752627
